user_id,signup_date,cohort_month,variant,visited_site,added_to_cart,started_checkout,completed_purchase,revenue,month_1_active,month_2_active,month_3_active
U109777,2026-06-29,2026-06,treatment,1,1,1,0,0.0,1,1,1
U109778,2026-04-24,2026-04,control,1,0,0,0,0.0,0,0,0
U109779,2026-05-22,2026-05,control,1,1,1,1,31.94,1,1,1
U109780,2026-04-19,2026-04,control,1,1,1,1,56.55,1,1,1
U109781,2026-04-23,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109782,2026-05-31,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109783,2026-06-24,2026-06,treatment,1,1,1,0,0.0,1,1,1
U109784,2026-05-13,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109785,2026-06-07,2026-06,treatment,1,1,1,0,0.0,0,0,0
U109786,2026-02-23,2026-02,treatment,1,1,1,1,40.04,0,0,0
U109787,2026-03-24,2026-03,treatment,1,0,0,0,0.0,0,0,0
U109788,2026-05-08,2026-05,treatment,1,1,1,1,36.63,1,1,1
U109789,2026-01-26,2026-01,control,1,0,0,0,0.0,0,0,0
U109790,2026-04-01,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109791,2026-05-10,2026-05,control,1,0,0,0,0.0,0,0,0
U109792,2026-01-23,2026-01,control,1,0,0,0,0.0,1,1,1
U109793,2026-04-03,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109794,2026-05-10,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109795,2026-05-17,2026-05,treatment,1,1,1,1,40.17,0,0,0
U109796,2026-06-23,2026-06,control,1,0,0,0,0.0,0,0,0
U109797,2026-05-25,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109798,2026-04-26,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109799,2026-06-23,2026-06,control,1,0,0,0,0.0,0,0,0
U109800,2026-06-09,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109801,2026-03-22,2026-03,control,1,1,1,0,0.0,0,0,0
U109802,2026-03-07,2026-03,control,1,0,0,0,0.0,0,0,0
U109803,2026-05-28,2026-05,treatment,1,1,1,0,0.0,0,0,0
U109804,2026-05-15,2026-05,control,1,0,0,0,0.0,1,1,1
U109805,2026-06-09,2026-06,control,1,1,0,0,0.0,1,1,1
U109806,2026-06-04,2026-06,control,1,0,0,0,0.0,0,0,0
U109807,2026-05-23,2026-05,control,1,0,0,0,0.0,0,0,0
U109808,2026-06-28,2026-06,control,1,1,1,0,0.0,0,0,0
U109809,2026-05-12,2026-05,control,1,0,0,0,0.0,1,1,1
U109810,2026-03-02,2026-03,control,1,1,0,0,0.0,1,1,1
U109811,2026-06-13,2026-06,control,1,1,1,1,50.64,0,0,0
U109812,2026-04-01,2026-04,control,1,0,0,0,0.0,1,1,1
U109813,2026-06-08,2026-06,control,1,1,0,0,0.0,0,0,0
U109814,2026-06-26,2026-06,treatment,1,1,0,0,0.0,0,0,0
U109815,2026-05-31,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109816,2026-05-19,2026-05,control,1,0,0,0,0.0,0,0,0
U109817,2026-05-03,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109818,2026-04-19,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109819,2026-04-17,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109820,2026-05-24,2026-05,control,1,1,0,0,0.0,0,0,0
U109821,2026-06-06,2026-06,treatment,1,1,0,0,0.0,1,1,1
U109822,2026-05-29,2026-05,control,1,1,1,1,31.21,0,0,0
U109823,2026-03-22,2026-03,control,1,1,1,0,0.0,1,1,1
U109824,2026-05-07,2026-05,control,1,0,0,0,0.0,0,0,0
U109825,2026-06-10,2026-06,control,1,0,0,0,0.0,0,0,0
U109826,2026-05-05,2026-05,treatment,1,1,1,0,0.0,1,1,1
U109827,2026-05-12,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109828,2026-06-08,2026-06,treatment,1,1,1,1,174.14,0,0,0
U109829,2026-05-27,2026-05,control,1,0,0,0,0.0,0,0,0
U109830,2026-04-26,2026-04,control,1,0,0,0,0.0,0,0,0
U109831,2026-06-20,2026-06,control,1,0,0,0,0.0,1,1,1
U109832,2026-03-14,2026-03,control,1,0,0,0,0.0,0,0,0
U109833,2026-06-29,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109834,2026-03-04,2026-03,treatment,1,0,0,0,0.0,1,1,1
U109835,2026-01-23,2026-01,treatment,1,0,0,0,0.0,1,1,1
U109836,2026-06-19,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109837,2026-03-31,2026-03,control,1,0,0,0,0.0,1,1,1
U109838,2026-06-03,2026-06,control,1,0,0,0,0.0,0,0,0
U109839,2026-06-12,2026-06,control,1,1,0,0,0.0,1,1,1
U109840,2026-06-16,2026-06,control,1,0,0,0,0.0,1,1,1
U109841,2026-06-29,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109842,2026-04-08,2026-04,control,1,1,0,0,0.0,0,0,0
U109843,2026-06-01,2026-06,control,1,1,1,0,0.0,0,0,0
U109844,2026-03-03,2026-03,treatment,1,0,0,0,0.0,0,0,0
U109845,2026-04-25,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109846,2026-06-15,2026-06,control,1,0,0,0,0.0,0,0,0
U109847,2026-04-20,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109848,2026-05-19,2026-05,control,1,1,0,0,0.0,0,0,0
U109849,2026-05-08,2026-05,treatment,1,1,1,1,40.97,1,1,1
U109850,2026-05-25,2026-05,control,1,1,0,0,0.0,0,0,0
U109851,2026-06-27,2026-06,control,1,1,0,0,0.0,1,1,1
U109852,2026-02-12,2026-02,treatment,1,0,0,0,0.0,0,0,0
U109853,2026-05-17,2026-05,control,1,1,0,0,0.0,0,0,0
U109854,2026-06-17,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109855,2026-05-05,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109856,2026-02-20,2026-02,control,1,1,1,1,96.02,1,1,1
U109857,2026-05-15,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109858,2026-04-14,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109859,2026-03-12,2026-03,control,1,1,0,0,0.0,1,1,1
U109860,2026-06-15,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109861,2026-05-10,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109862,2026-06-23,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109863,2026-06-11,2026-06,treatment,1,1,1,0,0.0,1,1,1
U109864,2026-05-30,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109865,2026-01-13,2026-01,treatment,1,0,0,0,0.0,0,0,0
U109866,2026-04-28,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109867,2026-03-21,2026-03,control,1,1,1,0,0.0,0,0,0
U109868,2026-06-21,2026-06,control,1,1,1,0,0.0,1,1,1
U109869,2026-03-17,2026-03,control,1,0,0,0,0.0,0,0,0
U109870,2026-04-07,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109871,2026-05-10,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109872,2026-04-03,2026-04,control,1,0,0,0,0.0,1,1,1
U109873,2026-03-24,2026-03,control,1,0,0,0,0.0,1,1,1
U109874,2026-05-20,2026-05,control,1,0,0,0,0.0,0,0,0
U109875,2026-02-23,2026-02,control,1,1,1,1,48.3,0,0,0
U109876,2026-02-13,2026-02,treatment,1,1,1,1,49.3,1,1,1
U109877,2026-04-20,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109878,2026-06-02,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109879,2026-05-15,2026-05,control,1,0,0,0,0.0,0,0,0
U109880,2026-04-28,2026-04,treatment,1,1,1,1,96.39,0,0,0
U109881,2026-05-16,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109882,2026-04-19,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109883,2026-06-24,2026-06,treatment,1,0,0,0,0.0,1,1,1
U109884,2026-02-12,2026-02,control,1,0,0,0,0.0,0,0,0
U109885,2026-05-28,2026-05,control,1,1,1,1,30.22,0,0,0
U109886,2026-06-19,2026-06,treatment,1,0,0,0,0.0,1,1,1
U109887,2026-06-11,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109888,2026-03-19,2026-03,treatment,1,0,0,0,0.0,0,0,0
U109889,2026-04-08,2026-04,control,1,1,0,0,0.0,1,1,1
U109890,2026-06-02,2026-06,treatment,1,0,0,0,0.0,1,1,1
U109891,2026-02-22,2026-02,control,1,0,0,0,0.0,0,0,0
U109892,2026-06-12,2026-06,treatment,1,1,1,0,0.0,1,1,1
U109893,2026-06-02,2026-06,treatment,1,1,1,1,52.43,1,1,1
U109894,2026-06-03,2026-06,treatment,1,1,0,0,0.0,1,1,1
U109895,2026-02-26,2026-02,treatment,1,0,0,0,0.0,1,1,1
U109896,2026-06-02,2026-06,control,1,1,1,0,0.0,0,0,0
U109897,2026-05-29,2026-05,control,1,1,1,0,0.0,1,1,1
U109898,2026-06-14,2026-06,control,1,1,0,0,0.0,1,1,1
U109899,2026-02-06,2026-02,control,1,0,0,0,0.0,0,0,0
U109900,2026-01-28,2026-01,treatment,1,0,0,0,0.0,1,1,1
U109901,2026-04-20,2026-04,control,1,1,0,0,0.0,0,0,0
U109902,2026-03-11,2026-03,treatment,1,1,1,0,0.0,1,1,1
U109903,2026-05-15,2026-05,control,1,1,1,1,58.0,0,0,0
U109904,2026-06-22,2026-06,treatment,1,1,0,0,0.0,0,0,0
U109905,2026-04-23,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109906,2026-06-15,2026-06,control,1,0,0,0,0.0,1,1,1
U109907,2026-01-03,2026-01,control,1,1,1,0,0.0,0,0,0
U109908,2026-03-15,2026-03,control,1,1,0,0,0.0,1,1,1
U109909,2026-02-01,2026-02,treatment,1,1,0,0,0.0,0,0,0
U109910,2026-04-14,2026-04,treatment,1,1,1,1,36.97,1,1,1
U109911,2026-06-21,2026-06,control,1,0,0,0,0.0,0,0,0
U109912,2026-02-26,2026-02,treatment,1,0,0,0,0.0,1,1,1
U109913,2026-05-21,2026-05,control,1,1,1,1,93.85,0,0,0
U109914,2026-05-01,2026-05,treatment,1,0,0,0,0.0,1,1,1
U109915,2026-06-24,2026-06,control,1,1,1,0,0.0,0,0,0
U109916,2026-03-05,2026-03,treatment,1,1,1,1,36.96,1,1,1
U109917,2026-03-24,2026-03,treatment,1,0,0,0,0.0,0,0,0
U109918,2026-01-31,2026-01,treatment,1,1,1,1,51.71,1,1,1
U109919,2026-04-29,2026-04,control,1,0,0,0,0.0,1,1,1
U109920,2026-04-05,2026-04,control,1,1,0,0,0.0,0,0,0
U109921,2026-06-17,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109922,2026-05-21,2026-05,control,1,1,0,0,0.0,0,0,0
U109923,2026-05-22,2026-05,control,1,1,1,1,102.4,0,0,0
U109924,2026-05-12,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109925,2026-02-24,2026-02,control,1,1,0,0,0.0,1,1,1
U109926,2026-05-01,2026-05,control,1,1,1,0,0.0,0,0,0
U109927,2026-06-29,2026-06,treatment,1,1,1,0,0.0,1,1,1
U109928,2026-06-14,2026-06,control,1,1,0,0,0.0,0,0,0
U109929,2026-06-20,2026-06,control,1,0,0,0,0.0,0,0,0
U109930,2026-06-13,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109931,2026-02-27,2026-02,treatment,1,0,0,0,0.0,1,1,1
U109932,2026-03-27,2026-03,control,1,1,1,0,0.0,0,0,0
U109933,2026-01-11,2026-01,treatment,1,0,0,0,0.0,1,1,1
U109934,2026-04-10,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109935,2026-03-01,2026-03,control,1,0,0,0,0.0,0,0,0
U109936,2026-05-04,2026-05,control,1,0,0,0,0.0,0,0,0
U109937,2026-05-29,2026-05,control,1,1,0,0,0.0,0,0,0
U109938,2026-06-18,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109939,2026-06-05,2026-06,treatment,1,1,1,1,46.93,1,1,1
U109940,2026-06-24,2026-06,control,1,0,0,0,0.0,0,0,0
U109941,2026-02-11,2026-02,treatment,1,1,0,0,0.0,0,0,0
U109942,2026-01-20,2026-01,treatment,1,0,0,0,0.0,0,0,0
U109943,2026-05-27,2026-05,control,1,0,0,0,0.0,1,1,1
U109944,2026-04-07,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109945,2026-04-01,2026-04,control,1,0,0,0,0.0,0,0,0
U109946,2026-04-14,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109947,2026-04-04,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109948,2026-05-09,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109949,2026-04-30,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109950,2026-05-09,2026-05,treatment,1,1,0,0,0.0,0,0,0
U109951,2026-05-28,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109952,2026-04-22,2026-04,treatment,1,1,0,0,0.0,1,1,1
U109953,2026-04-01,2026-04,treatment,1,1,1,1,29.75,0,0,0
U109954,2026-03-15,2026-03,treatment,1,0,0,0,0.0,0,0,0
U109955,2026-04-17,2026-04,control,1,0,0,0,0.0,0,0,0
U109956,2026-06-05,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109957,2026-06-06,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109958,2026-05-27,2026-05,treatment,1,1,1,0,0.0,1,1,1
U109959,2026-03-29,2026-03,treatment,1,0,0,0,0.0,1,1,1
U109960,2026-05-19,2026-05,control,1,0,0,0,0.0,0,0,0
U109961,2026-05-16,2026-05,control,1,0,0,0,0.0,1,1,1
U109962,2026-05-06,2026-05,control,1,1,0,0,0.0,0,0,0
U109963,2026-05-14,2026-05,treatment,1,1,0,0,0.0,0,0,0
U109964,2026-05-07,2026-05,treatment,1,1,1,0,0.0,0,0,0
U109965,2026-05-16,2026-05,treatment,1,1,1,0,0.0,0,0,0
U109966,2026-06-02,2026-06,control,1,0,0,0,0.0,0,0,0
U109967,2026-03-01,2026-03,treatment,1,0,0,0,0.0,1,1,1
U109968,2026-06-05,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109969,2026-03-08,2026-03,treatment,1,0,0,0,0.0,0,0,0
U109970,2026-02-16,2026-02,control,1,0,0,0,0.0,1,1,1
U109971,2026-06-27,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109972,2026-06-26,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109973,2026-02-14,2026-02,treatment,1,0,0,0,0.0,1,1,1
U109974,2026-04-30,2026-04,treatment,1,1,1,0,0.0,0,0,0
U109975,2026-03-19,2026-03,treatment,1,1,0,0,0.0,0,0,0
U109976,2026-05-06,2026-05,control,1,0,0,0,0.0,0,0,0
U109977,2026-06-14,2026-06,control,1,0,0,0,0.0,0,0,0
U109978,2026-06-25,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109979,2026-05-24,2026-05,control,1,1,0,0,0.0,0,0,0
U109980,2026-04-18,2026-04,control,1,1,1,1,37.02,0,0,0
U109981,2026-05-20,2026-05,control,1,0,0,0,0.0,1,1,1
U109982,2026-04-11,2026-04,treatment,1,0,0,0,0.0,1,1,1
U109983,2026-06-21,2026-06,treatment,1,0,0,0,0.0,0,0,0
U109984,2026-06-17,2026-06,control,1,0,0,0,0.0,0,0,0
U109985,2026-05-15,2026-05,treatment,1,1,0,0,0.0,1,1,1
U109986,2026-04-13,2026-04,treatment,1,0,0,0,0.0,0,0,0
U109987,2026-04-08,2026-04,control,1,1,0,0,0.0,1,1,1
U109988,2026-02-02,2026-02,control,1,0,0,0,0.0,0,0,0
U109989,2026-06-12,2026-06,treatment,1,1,1,0,0.0,0,0,0
U109990,2026-05-01,2026-05,treatment,1,0,0,0,0.0,0,0,0
U109991,2026-04-13,2026-04,control,1,0,0,0,0.0,1,1,1
U109992,2026-05-04,2026-05,control,1,1,0,0,0.0,0,0,0
U109993,2026-06-12,2026-06,control,1,1,0,0,0.0,0,0,0
U109994,2026-03-05,2026-03,control,1,1,1,0,0.0,0,0,0
U109995,2026-06-16,2026-06,control,1,1,0,0,0.0,0,0,0
U109996,2026-06-20,2026-06,treatment,1,1,1,1,43.96,0,0,0
U109997,2026-06-25,2026-06,treatment,1,0,0,0,0.0,1,1,1
U109998,2026-04-24,2026-04,treatment,1,1,0,0,0.0,0,0,0
U109999,2026-03-25,2026-03,control,1,1,0,0,0.0,0,0,0
U110000,2026-04-21,2026-04,treatment,1,0,0,0,0.0,0,0,0
U110001,2026-04-14,2026-04,control,1,0,0,0,0.0,0,0,0
U110002,2026-03-17,2026-03,control,1,1,1,1,45.17,1,1,1
U110003,2026-05-21,2026-05,treatment,1,1,1,1,46.23,0,0,0
U110004,2026-05-05,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110005,2026-06-17,2026-06,control,1,1,1,1,53.31,0,0,0
U110006,2026-02-02,2026-02,treatment,1,1,1,0,0.0,0,0,0
U110007,2026-05-25,2026-05,treatment,1,0,0,0,0.0,0,0,0
U110008,2026-06-07,2026-06,treatment,1,1,1,0,0.0,1,1,1
U110009,2026-06-06,2026-06,treatment,1,0,0,0,0.0,1,1,1
U110010,2026-06-19,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110011,2026-06-03,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110012,2026-06-23,2026-06,treatment,1,1,1,1,70.94,1,1,1
U110013,2026-04-14,2026-04,control,1,0,0,0,0.0,0,0,0
U110014,2026-05-08,2026-05,control,1,1,0,0,0.0,0,0,0
U110015,2026-01-22,2026-01,treatment,1,0,0,0,0.0,0,0,0
U110016,2026-01-16,2026-01,treatment,1,1,0,0,0.0,0,0,0
U110017,2026-03-30,2026-03,control,1,1,1,1,56.94,0,0,0
U110018,2026-02-27,2026-02,treatment,1,1,0,0,0.0,0,0,0
U110019,2026-04-02,2026-04,control,1,1,0,0,0.0,1,1,1
U110020,2026-03-17,2026-03,treatment,1,1,1,0,0.0,0,0,0
U110021,2026-01-31,2026-01,control,1,0,0,0,0.0,1,1,1
U110022,2026-06-21,2026-06,control,1,0,0,0,0.0,1,1,1
U110023,2026-01-17,2026-01,treatment,1,0,0,0,0.0,0,0,0
U110024,2026-06-04,2026-06,control,1,1,1,0,0.0,1,1,1
U110025,2026-03-12,2026-03,control,1,0,0,0,0.0,1,1,1
U110026,2026-06-21,2026-06,treatment,1,0,0,0,0.0,1,1,1
U110027,2026-06-20,2026-06,treatment,1,1,1,0,0.0,0,0,0
U110028,2026-05-26,2026-05,treatment,1,1,1,1,42.0,1,1,1
U110029,2026-05-28,2026-05,treatment,1,1,0,0,0.0,1,1,1
U110030,2026-01-14,2026-01,control,1,0,0,0,0.0,0,0,0
U110031,2026-06-28,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110032,2026-06-18,2026-06,treatment,1,0,0,0,0.0,1,1,1
U110033,2026-06-20,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110034,2026-05-27,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110035,2026-04-16,2026-04,treatment,1,0,0,0,0.0,1,1,1
U110036,2026-06-20,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110037,2026-04-08,2026-04,control,1,0,0,0,0.0,1,1,1
U110038,2026-05-16,2026-05,control,1,0,0,0,0.0,0,0,0
U110039,2026-02-26,2026-02,treatment,1,0,0,0,0.0,0,0,0
U110040,2026-06-22,2026-06,treatment,1,1,0,0,0.0,1,1,1
U110041,2026-03-09,2026-03,treatment,1,1,1,0,0.0,0,0,0
U110042,2026-03-27,2026-03,treatment,1,1,1,0,0.0,0,0,0
U110043,2026-05-15,2026-05,control,1,0,0,0,0.0,1,1,1
U110044,2026-06-07,2026-06,treatment,1,1,0,0,0.0,0,0,0
U110045,2026-05-22,2026-05,control,1,1,1,1,39.29,1,1,1
U110046,2026-03-28,2026-03,control,1,0,0,0,0.0,1,1,1
U110047,2026-01-06,2026-01,control,1,0,0,0,0.0,0,0,0
U110048,2026-06-06,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110049,2026-06-28,2026-06,control,1,1,1,0,0.0,0,0,0
U110050,2026-06-11,2026-06,treatment,1,0,0,0,0.0,1,1,1
U110051,2026-05-03,2026-05,control,1,1,0,0,0.0,0,0,0
U110052,2026-06-21,2026-06,control,1,0,0,0,0.0,0,0,0
U110053,2026-04-26,2026-04,treatment,1,1,1,1,78.4,0,0,0
U110054,2026-05-11,2026-05,treatment,1,1,1,0,0.0,1,1,1
U110055,2026-05-05,2026-05,control,1,1,0,0,0.0,0,0,0
U110056,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U110057,2026-06-08,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110058,2026-05-11,2026-05,control,1,1,0,0,0.0,1,1,1
U110059,2026-04-12,2026-04,treatment,1,1,1,1,80.0,0,0,0
U110060,2026-04-02,2026-04,control,1,0,0,0,0.0,1,1,1
U110061,2026-02-04,2026-02,control,1,1,0,0,0.0,0,0,0
U110062,2026-05-18,2026-05,control,1,0,0,0,0.0,0,0,0
U110063,2026-03-28,2026-03,treatment,1,0,0,0,0.0,0,0,0
U110064,2026-03-11,2026-03,treatment,1,0,0,0,0.0,0,0,0
U110065,2026-05-26,2026-05,control,1,1,1,1,14.48,0,0,0
U110066,2026-05-29,2026-05,treatment,1,0,0,0,0.0,0,0,0
U110067,2026-06-06,2026-06,treatment,1,1,1,1,32.24,0,0,0
U110068,2026-05-08,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110069,2026-06-20,2026-06,control,1,1,1,1,32.76,1,1,1
U110070,2026-06-24,2026-06,control,1,1,1,1,34.99,0,0,0
U110071,2026-06-11,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110072,2026-05-24,2026-05,control,1,0,0,0,0.0,0,0,0
U110073,2026-04-10,2026-04,control,1,1,1,1,87.77,1,1,1
U110074,2026-06-28,2026-06,treatment,1,1,0,0,0.0,0,0,0
U110075,2026-04-05,2026-04,control,1,0,0,0,0.0,0,0,0
U110076,2026-03-23,2026-03,control,1,0,0,0,0.0,0,0,0
U110077,2026-04-30,2026-04,control,1,0,0,0,0.0,1,1,1
U110078,2026-02-12,2026-02,treatment,1,0,0,0,0.0,1,1,1
U110079,2026-06-28,2026-06,control,1,0,0,0,0.0,0,0,0
U110080,2026-05-19,2026-05,treatment,1,1,0,0,0.0,0,0,0
U110081,2026-05-15,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110082,2026-05-26,2026-05,treatment,1,0,0,0,0.0,0,0,0
U110083,2026-05-07,2026-05,control,1,1,0,0,0.0,0,0,0
U110084,2026-02-02,2026-02,control,1,0,0,0,0.0,0,0,0
U110085,2026-05-21,2026-05,treatment,1,1,1,1,46.27,0,0,0
U110086,2026-06-02,2026-06,control,1,1,1,1,43.81,0,0,0
U110087,2026-04-27,2026-04,treatment,1,0,0,0,0.0,0,0,0
U110088,2026-06-06,2026-06,control,1,0,0,0,0.0,0,0,0
U110089,2026-03-27,2026-03,treatment,1,0,0,0,0.0,0,0,0
U110090,2026-03-26,2026-03,control,1,0,0,0,0.0,0,0,0
U110091,2026-03-14,2026-03,treatment,1,0,0,0,0.0,1,1,1
U110092,2026-04-20,2026-04,control,1,1,1,1,113.17,0,0,0
U110093,2026-06-15,2026-06,control,1,0,0,0,0.0,0,0,0
U110094,2026-06-13,2026-06,treatment,1,1,1,1,80.73,0,0,0
U110095,2026-04-22,2026-04,treatment,1,0,0,0,0.0,1,1,1
U110096,2026-05-19,2026-05,treatment,1,1,1,1,46.59,1,1,1
U110097,2026-06-02,2026-06,treatment,1,1,0,0,0.0,1,1,1
U110098,2026-03-30,2026-03,treatment,1,1,0,0,0.0,0,0,0
U110099,2026-03-15,2026-03,control,1,0,0,0,0.0,0,0,0
U110100,2026-06-27,2026-06,control,1,0,0,0,0.0,0,0,0
U110101,2026-05-22,2026-05,treatment,1,1,1,1,75.83,0,0,0
U110102,2026-06-28,2026-06,control,1,1,0,0,0.0,0,0,0
U110103,2026-04-15,2026-04,treatment,1,1,1,1,77.22,1,1,1
U110104,2026-05-31,2026-05,control,1,0,0,0,0.0,0,0,0
U110105,2026-03-26,2026-03,control,1,1,1,1,64.13,0,0,0
U110106,2026-04-02,2026-04,control,1,1,1,0,0.0,0,0,0
U110107,2026-05-09,2026-05,treatment,1,1,1,0,0.0,0,0,0
U110108,2026-04-12,2026-04,treatment,1,0,0,0,0.0,0,0,0
U110109,2026-03-15,2026-03,control,1,1,1,1,183.8,0,0,0
U110110,2026-04-03,2026-04,control,1,0,0,0,0.0,1,1,1
U110111,2026-02-04,2026-02,treatment,1,1,1,1,127.45,1,1,1
U110112,2026-06-01,2026-06,control,1,1,1,1,109.47,1,1,1
U110113,2026-05-07,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110114,2026-02-25,2026-02,treatment,1,1,1,1,101.35,1,1,1
U110115,2026-03-16,2026-03,treatment,1,0,0,0,0.0,1,1,1
U110116,2026-02-27,2026-02,treatment,1,1,0,0,0.0,0,0,0
U110117,2026-05-21,2026-05,control,1,0,0,0,0.0,0,0,0
U110118,2026-02-25,2026-02,treatment,1,0,0,0,0.0,1,1,1
U110119,2026-06-06,2026-06,treatment,1,1,1,1,20.04,0,0,0
U110120,2026-01-26,2026-01,treatment,1,0,0,0,0.0,1,1,1
U110121,2026-03-31,2026-03,control,1,1,1,0,0.0,1,1,1
U110122,2026-06-19,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110123,2026-06-02,2026-06,treatment,1,0,0,0,0.0,1,1,1
U110124,2026-02-18,2026-02,treatment,1,1,1,1,47.66,0,0,0
U110125,2026-06-13,2026-06,control,1,0,0,0,0.0,1,1,1
U110126,2026-05-07,2026-05,control,1,1,1,0,0.0,1,1,1
U110127,2026-06-15,2026-06,treatment,1,0,0,0,0.0,0,0,0
U110128,2026-05-20,2026-05,treatment,1,0,0,0,0.0,0,0,0
U110129,2026-05-29,2026-05,control,1,0,0,0,0.0,0,0,0
U110130,2026-06-29,2026-06,treatment,1,1,1,0,0.0,0,0,0
U110131,2026-03-28,2026-03,control,1,0,0,0,0.0,0,0,0
U110132,2026-05-23,2026-05,control,1,0,0,0,0.0,0,0,0
U110133,2026-05-03,2026-05,control,1,1,0,0,0.0,0,0,0
U110134,2026-02-05,2026-02,control,1,0,0,0,0.0,1,1,1
U110135,2026-01-22,2026-01,control,1,0,0,0,0.0,1,1,1
U110136,2026-03-04,2026-03,control,1,0,0,0,0.0,1,1,1
U110137,2026-05-26,2026-05,control,1,0,0,0,0.0,0,0,0
U110138,2026-05-16,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110139,2026-05-14,2026-05,treatment,1,0,0,0,0.0,1,1,1
U110140,2026-02-02,2026-02,treatment,1,0,0,0,0.0,1,1,1
U110141,2026-05-04,2026-05,control,1,0,0,0,0.0,1,1,1
U110142,2026-06-23,2026-06,control,1,0,0,0,0.0,0,0,0
U110143,2026-04-24,2026-04,treatment,1,1,0,0,0.0,0,0,0
U110144,2026-05-23,2026-05,treatment,1,1,1,1,28.1,1,1,1
U110145,2026-06-08,2026-06,control,1,0,0,0,0.0,0,0,0
U110146,2026-06-09,2026-06,control,1,1,0,0,0.0,0,0,0
U110147,2026-05-10,2026-05,treatment,1,1,0,0,0.0,0,0,0
U110148,2026-06-16,2026-06,treatment,1,1,1,1,27.59,1,1,1
U110149,2026-04-23,2026-04,control,1,0,0,0,0.0,1,1,1
U110150,2026-06-19,2026-06,treatment,1,1,1,1,56.25,0,0,0
U110151,2026-03-30,2026-03,treatment,1,0,0,0,0.0,0,0,0
